LOTE;UNIDAD;TIPO;ANHO;TRACC;COMB;KILOMETRAJE;ADJUDIC
95;LEASING;SEDAN;2017;4x2;B;45000;3800000
96;BFE;SEDAN;2016;4x2;B;60000;3100000
97;LEASING;SEDAN;2016;4x2;B;60000;3500000
98;BFE;SEDAN;2015;4x2;B;75000;3600000
99;BFE;SEDAN;2015;4x2;B;75000;3600000
100;BFE;HATCHBACK;2017;4x2;B;45000;2900000
101;BFE;HATCHBACK;2017;4x2;B;45000;2600000
102;BFE;HATCHBACK;2017;4x2;B;45000;2600000
103;BFE;SEDAN;2013;4x2;B;105000;2800000
1;AUTOMOTORAS;STATION WAGON;2019;4x4;B;15000;13000000
2;PARTICULARES;CAMIONETA;2016;4x4;B;60000;15300000
3;PARTICULARES;HATCHBACK;2017;4x2;B;45000;12200000
4;PARTICULARES;SUV/JEEP;2016;4x2;D;60000;9800000
5;PARTICULARES;SUV/JEEP;2016;4x2;B;60000;6800000
6;BFE;STATION WAGON;2017;4x2;B;45000;5500000
7;LEASING;SUV/JEEP;2014;4x4;B;90000;9600000
8;PARTICULARES;SUV/JEEP;2015;4x4;B;75000;9000000
9;PARTICULARES;SUV/JEEP;2016;4x2;B;60000;7300000
10;PARTICULARES;STATION WAGON;2014;4x2;D;90000;6300000
12;LEASING;SEDAN;2018;4x2;B;30000;9600000
13;PARTICULARES;SEDAN;2015;4x2;D;75000;8500000
14;LEASING;SEDAN;2018;4x2;B;30000;7500000
15;LEASING;SEDAN;2017;4x2;D;45000;7500000
16;BFE;SEDAN;2017;4x2;D;45000;5500000
17;PARTICULARES;SUV/JEEP;2014;4x2;B;90000;7000000
18;AUTOMOTORAS;SEDAN;2018;4x2;B;30000;5800000
19;AUTOMOTORAS;SEDAN;2018;4x2;B;30000;5800000
20;AUTOMOTORAS;SEDAN;2018;4x2;B;30000;5600000
21;AUTOMOTORAS;SEDAN;2017;4x2;B;45000;5100000
22;AUTOMOTORAS;HATCHBACK;2018;4x2;D;30000;7800000
23;AUTOMOTORAS;HATCHBACK;2018;4x2;D;30000;7800000
24;AUTOMOTORAS;HATCHBACK;2018;4x2;D;30000;7500000
25;AUTOMOTORAS;HATCHBACK;2018;4x2;D;30000;7500000
26;AUTOMOTORAS;HATCHBACK;2017;4x2;B;45000;7500000
27;AUTOMOTORAS;HATCHBACK;2017;4x2;B;45000;5900000
28;AUTOMOTORAS;HATCHBACK;2017;4x2;B;45000;5900000
29;PARTICULARES;HATCHBACK;2016;4x2;D;60000;6400000
30;AUTOMOTORAS;HATCHBACK;2016;4x2;B;60000;6300000
31;AUTOMOTORAS;HATCHBACK;2016;4x2;B;60000;6300000
32;PARTICULARES;HATCHBACK;2016;4x2;B;60000;7100000
33;BFE;SEDAN;2014;4x2;B;90000;5500000
34;PARTICULARES;HATCHBACK;2017;4x2;B;45000;5300000
35;PARTICULARES;CAMIONETA;2013;4x4;D;105000;18800000
36;LEASING;CAMIONETA;2016;4x4;D;60000;8700000
37;LEASING;CAMIONETA;2016;4x4;D;60000;8300000
38;LEASING;CAMIONETA;2016;4x4;D;60000;9900000
39;BFE;CAMIONETA;2016;4x2;B;60000;6000000
40;BFE;CAMIONETA;2016;4x2;B;60000;6000000
41;BFE;CAMIONETA;2016;4x2;B;60000;6000000
42;LEASING;CAMIONETA;2017;4x4;D;45000;8300000
43;LEASING;CAMIONETA;2016;4x4;D;60000;9200000
44;LEASING;CAMIONETA;2016;4x4;D;60000;10200000
45;LEASING;CAMIONETA;2016;4x4;D;60000;10300000
46;LEASING;CAMIONETA;2016;4x4;D;60000;9000000
47;LEASING;CAMIONETA;2016;4x4;D;60000;10300000
48;LEASING;CAMIONETA;2016;4x4;D;60000;8500000
49;LEASING;CAMIONETA;2014;4x4;D;90000;6500000
50;LEASING;CAMIONETA;2013;4x4;D;105000;7400000
51;PARTICULARES;CAMIONETA;2016;4x2;D;60000;6700000
52;PARTICULARES;CAMIONETA;2015;4x4;D;75000;8300000
53;LEASING;CAMIONETA;2015;4x2;D;75000;6300000
54;LEASING;CAMIONETA;2015;4x4;D;75000;6100000
55;LEASING;CAMIONETA;2015;4x4;D;75000;8800000
56;LEASING;CAMIONETA;2015;4x4;D;75000;7300000
57;LEASING;CAMIONETA;2015;4x4;D;75000;7000000
60;LEASING;CAMIONETA;2014;4x4;D;90000;8500000
61;LEASING;CAMIONETA;2014;4x4;D;90000;7900000
62;LEASING;CAMIONETA;2014;4x4;D;90000;7900000
64;LEASING;CAMIONETA;2013;4x4;D;105000;7300000
66;LEASING;CAMIONETA;2013;4x2;B;105000;4000000
67;LEASING;FURGON;2017;4x2;D;45000;5200000
68;LEASING;FURGON;2017;4x2;D;45000;5200000
69;LEASING;FURGON;2017;4x2;D;45000;5100000
70;LEASING;FURGON;2018;4x2;D;30000;5300000
71;LEASING;FURGON;2017;4x2;D;45000;5000000
72;LEASING;FURGON;2017;4x2;D;45000;5000000
73;LEASING;FURGON;2016;4x2;D;60000;5100000
74;LEASING;FURGON;2016;4x2;D;60000;5100000
75;LEASING;FURGON;2016;4x2;D;60000;5100000
76;LEASING;FURGON;2016;4x2;D;60000;4800000
77;LEASING;FURGON;2016;4x2;D;60000;5000000
78;LEASING;FURGON;2016;4x2;D;60000;4100000
79;LEASING;FURGON;2016;4x2;D;60000;4100000
80;LEASING;FURGON;2015;4x2;D;75000;3900000
81;LEASING;FURGON;2015;4x2;D;75000;4000000
82;LEASING;FURGON;2014;4x2;D;90000;5100000
83;LEASING;FURGON;2014;4x2;D;90000;4900000
84;LEASING;FURGON;2014;4x2;D;90000;4900000
85;LEASING;FURGON;2012;4x2;D;120000;3700000
86;BFE;SUV/JEEP;2013;4x2;B;105000;6100000
87;BFE;STATION WAGON;2018;4x2;B;30000;4500000
88;BFE;STATION WAGON;2017;4x2;B;45000;3900000
89;PARTICULARES;SUV/JEEP;2018;4x2;B;30000;5300000
90;BFE;SEDAN;2018;4x2;B;30000;4200000
91;BFE;SEDAN;2017;4x2;B;45000;4500000
92;PARTICULARES;HATCHBACK;2013;4x2;B;105000;4600000
94;BFE;SEDAN;2016;4x2;B;60000;5300000
95;BFE;SEDAN;2016;4x2;B;60000;3500000
96;BFE;HATCHBACK;2015;4x2;B;75000;2900000
97;PARTICULARES;HATCHBACK;2014;4x2;B;90000;3700000
98;BFE;SEDAN;2011;4x2;B;135000;4000000
99;BFE;SEDAN;2013;4x2;B;105000;4300000
100;PARTICULARES;SEDAN;2013;4x2;B;105000;4300000
101;BFE;HATCHBACK;2017;4x2;B;45000;2800000
102;BFE;HATCHBACK;2016;4x2;B;60000;2500000
103;BFE;HATCHBACK;2015;4x2;B;75000;2500000
1;LEASING;SEDAN;2019;4x2;B;15000;14800000
2;AUTOMOTORAS;SEDAN;2017;4x2;B;45000;11400000
3;PARTICULARES;SUV/JEEP;2015;4x4;B;75000;15800000
4;PARTICULARES;SUV/JEEP;2015;4x4;B;75000;14800000
5;PARTICULARES;SUV/JEEP;2016;4x2;B;60000;11100000
6;AUTOMOTORAS;STATION WAGON;2014;4x4;B;90000;10500000
8;LEASING;SEDAN;2018;4x2;B;30000;9900000
9;AUTOMOTORAS;STATION WAGON;2018;4x2;B;30000;9900000
10;AUTOMOTORAS;HATCHBACK;2017;4x2;B;45000;8400000
11;AUTOMOTORAS;HATCHBACK;2018;4x2;B;30000;7200000
12;LEASING;STATION WAGON;2017;4x2;D;45000;8700000
13;AUTOMOTORAS;STATION WAGON;2017;4x2;B;45000;11100000
14;PARTICULARES;HATCHBACK;2015;4x2;D;75000;8000000
15;LEASING;SUV/JEEP;2014;4x4;B;90000;9000000
16;LEASING;STATION WAGON;2014;4x4;B;90000;10000000
17;PARTICULARES;STATION WAGON;2017;4x2;B;45000;7600000
18;LEASING;SUV/JEEP;2017;4x2;D;45000;7000000
19;BFE;SUV/JEEP;2017;4x2;B;45000;7300000
20;PARTICULARES;SUV/JEEP;2015;4x4;B;75000;6800000
21;BFE;SUV/JEEP;2017;4x2;B;45000;5400000
22;AUTOMOTORAS;HATCHBACK;2018;4x2;D;30000;7300000
23;AUTOMOTORAS;HATCHBACK;2018;4x2;D;30000;6900000
24;AUTOMOTORAS;HATCHBACK;2018;4x2;D;30000;6900000
25;AUTOMOTORAS;HATCHBACK;2018;4x2;D;30000;7100000
26;PARTICULARES;HATCHBACK;2017;4x2;D;45000;6300000
27;AUTOMOTORAS;HATCHBACK;2016;4x2;B;60000;6600000
28;AUTOMOTORAS;HATCHBACK;2016;4x2;B;60000;6600000
29;PARTICULARES;SEDAN;2012;4x2;B;120000;9000000
30;PARTICULARES;HATCHBACK;2015;4x2;B;75000;8900000
31;PARTICULARES;HATCHBACK;2016;4x2;B;60000;7000000
32;LEASING;SEDAN;2016;4x2;B;60000;5200000
33;PARTICULARES;SEDAN;2016;4x2;D;60000;5500000
34;AUTOMOTORAS;SEDAN;2017;4x2;B;45000;5600000
35;AUTOMOTORAS;SEDAN;2016;4x2;B;60000;5500000
36;PARTICULARES;SEDAN;2016;4x2;B;60000;5100000
37;BFE;MOTOS;2016;2x2;B;60000;6900000
38;BFE;MOTOS;2016;2x2;B;60000;6900000
39;BFE;MOTOS;2016;2x2;B;60000;6900000
40;BFE;MOTOS;2016;2x2;B;60000;5900000
41;LEASING;CAMIONETA;2017;4x4;D;45000;12400000
43;LEASING;CAMIONETA;2014;4x4;D;90000;7800000
44;PARTICULARES;CAMIONETA;2014;4x4;D;90000;8300000
45;LEASING;CAMIONETA;2017;4x4;D;45000;9400000
46;LEASING;CAMIONETA;2016;4x4;D;60000;9200000
47;LEASING;CAMIONETA;2016;4x4;D;60000;9000000
48;LEASING;CAMIONETA;2016;4x4;D;60000;9000000
49;LEASING;CAMIONETA;2016;4x4;D;60000;9200000
50;LEASING;CAMIONETA;2016;4x4;D;60000;9000000
53;LEASING;CAMIONETA;2016;4x2;D;60000;9000000
54;LEASING;CAMIONETA;2016;4x4;D;60000;8800000
55;LEASING;CAMIONETA;2016;4x4;D;60000;8800000
56;LEASING;CAMIONETA;2016;4x4;D;60000;8800000
57;LEASING;CAMIONETA;2016;4x4;D;60000;8800000
58;LEASING;CAMIONETA;2016;4x4;D;60000;8200000
59;PARTICULARES;CAMIONETA;2014;4x4;D;90000;7100000
60;LEASING;CAMIONETA;2013;4x2;D;105000;6800000
61;LEASING;CAMIONETA;2014;4x4;D;90000;8600000
62;LEASING;CAMIONETA;2014;4x4;D;90000;8600000
63;LEASING;CAMIONETA;2014;4x4;D;90000;8000000
64;PARTICULARES;CAMIONETA;2013;4x4;D;105000;6500000
65;BFE;CAMIONETA;2013;4x2;D;105000;6100000
66;LEASING;CAMIONETA;2013;4x4;D;105000;8300000
67;LEASING;CAMIONETA;2013;4x4;D;105000;7700000
68;LEASING;CAMIONETA;2013;4x4;D;105000;8300000
69;LEASING;CAMIONETA;2013;4x4;D;105000;8300000
70;PARTICULARES;CAMIONETA;2015;4x4;D;75000;5900000
71;BFE;CAMIONETA;2014;4x2;D;90000;5600000
72;LEASING;CAMIONETA;2013;4x4;D;105000;5800000
73;LEASING;CAMIONETA;2012;4x2;D;120000;5200000
75;LEASING;FURGON;2018;4x2;D;30000;7200000
76;LEASING;FURGON;2017;4x2;D;45000;6000000
77;LEASING;FURGON;2017;4x2;D;45000;5500000
78;LEASING;FURGON;2017;4x2;D;45000;5600000
79;LEASING;FURGON;2017;4x2;D;45000;5600000
80;LEASING;FURGON;2017;4x2;D;45000;5600000
81;LEASING;FURGON;2017;4x2;D;45000;5100000
82;LEASING;FURGON;2017;4x2;D;45000;4800000
83;LEASING;FURGON;2017;4x2;D;45000;4800000
84;LEASING;FURGON;2016;4x2;D;60000;5600000
85;PARTICULARES;FURGON;2017;4x2;D;45000;4800000
86;LEASING;FURGON;2016;4x2;D;60000;4500000
87;LEASING;FURGON;2016;4x2;D;60000;4500000
88;LEASING;FURGON;2016;4x2;D;60000;4300000
89;LEASING;FURGON;2016;4x2;D;60000;4700000
90;PARTICULARES;FURGON;2017;4x2;B;45000;3600000
91;LEASING;FURGON;2015;4x2;D;75000;4300000
92;LEASING;FURGON;2012;4x2;D;120000;3900000
93;LEASING;FURGON;2012;4x2;D;120000;3900000
94;LEASING;FURGON;2012;4x2;D;120000;3300000
95;AUTOMOTORAS;STATION WAGON;2014;4x2;B;90000;5600000
96;AUTOMOTORAS;STATION WAGON;2014;4x2;B;90000;5800000
97;PARTICULARES;SUV/JEEP;2013;4x4;B;105000;5100000
98;BFE;STATION WAGON;2014;4x2;D;90000;5300000
99;PARTICULARES;SEDAN;2016;4x2;B;60000;6700000
100;BFE;SEDAN;2017;4x2;B;45000;4500000
101;PARTICULARES;HATCHBACK;2012;4x2;D;120000;5400000
102;PARTICULARES;HATCHBACK;2013;4x2;B;105000;4100000
103;PARTICULARES;SEDAN;2012;4x2;B;120000;4200000
104;PARTICULARES;HATCHBACK;2011;4x2;B;135000;4900000
105;LIQUIDACIONES;HATCHBACK;2017;4x2;B;45000;4000000
106;BFE;SEDAN;2017;4x2;B;45000;4400000
107;BFE;SEDAN;2016;4x2;B;60000;4200000
108;BFE;SEDAN;2016;4x2;B;60000;3700000
109;BFE;SEDAN;2015;4x2;B;75000;3600000
110;AUTOMOTORAS;SEDAN;2013;4x2;B;105000;3500000
111;LEASING;SEDAN;2017;4x2;B;45000;3600000
112;LEASING;SEDAN;2015;4x2;B;75000;3600000
113;PARTICULARES;HATCHBACK;2014;4x2;B;90000;3900000
114;BFE;HATCHBACK;2013;4x2;B;105000;3000000
115;AUTOMOTORAS;SEDAN;2014;4x2;B;90000;2700000
1;LEASING;SUV/JEEP;2018;4x4;D;30000;17400000
2;LEASING;HATCHBACK;2018;4x2;D;30000;9200000
4;PARTICULARES;SUV/JEEP;2016;4x2;B;60000;15100000
5;AUTOMOTORAS;STATION WAGON;2018;4x2;B;30000;9400000
6;PARTICULARES;SUV/JEEP;2013;4x4;B;105000;10400000
7;PARTICULARES;HATCHBACK;2018;4x2;B;30000;11600000
8;PARTICULARES;HATCHBACK;2017;4x2;D;45000;8900000
11;PARTICULARES;SEDAN;2012;4x2;B;120000;9700000
12;LEASING;SEDAN;2017;4x2;D;45000;8000000
13;AUTOMOTORAS;HATCHBACK;2017;4x2;B;45000;7800000
14;AUTOMOTORAS;STATION WAGON;2017;4x2;B;45000;8200000
15;LEASING;SUV/JEEP;2017;4x2;D;45000;8500000
17;BFE;SUV/JEEP;2017;4x4;B;45000;6400000
18;BFE;SUV/JEEP;2016;4x4;B;60000;6200000
19;BFE;SUV/JEEP;2016;4x4;B;60000;6200000
20;BFE;STATION WAGON;2017;4x2;B;45000;6100000
21;PARTICULARES;SUV/JEEP;2012;4x4;B;120000;5900000
22;BFE;SUV/JEEP;2017;4x2;B;45000;5400000
23;BFE;STATION WAGON;2017;4x2;B;45000;6100000
24;LEASING;STATION WAGON;2015;4x2;B;75000;5900000
25;PARTICULARES;SUV/JEEP;2014;4x2;B;90000;7000000
26;AUTOMOTORAS;HATCHBACK;2017;4x2;B;45000;7600000
27;AUTOMOTORAS;HATCHBACK;2018;4x2;D;30000;7500000
28;AUTOMOTORAS;HATCHBACK;2018;4x2;D;30000;7500000
29;AUTOMOTORAS;HATCHBACK;2018;4x2;D;30000;7500000
30;AUTOMOTORAS;HATCHBACK;2018;4x2;D;30000;7400000
31;AUTOMOTORAS;SEDAN;2018;4x2;D;30000;6800000
32;AUTOMOTORAS;SEDAN;2018;4x2;D;30000;6700000
34;PARTICULARES;HATCHBACK;2015;4x2;B;75000;7100000
35;AUTOMOTORAS;HATCHBACK;2016;4x2;B;60000;6700000
36;PARTICULARES;HATCHBACK;2016;4x2;B;60000;6400000
37;BFE;SEDAN;2017;4x2;D;45000;5500000
38;BFE;SEDAN;2017;4x2;D;45000;5600000
39;LEASING;HATCHBACK;2018;4x2;B;30000;6400000
40;AUTOMOTORAS;HATCHBACK;2017;4x2;B;45000;6200000
41;AUTOMOTORAS;HATCHBACK;2017;4x2;B;45000;6200000
42;AUTOMOTORAS;HATCHBACK;2017;4x2;B;45000;6000000
43;AUTOMOTORAS;HATCHBACK;2017;4x2;B;45000;5800000
44;AUTOMOTORAS;HATCHBACK;2017;4x2;B;45000;5800000
45;BFE;SEDAN;2016;4x2;B;60000;4900000
46;BFE;SEDAN;2016;4x2;B;60000;4900000
47;BFE;MOTOS;2016;2x2;B;60000;7100000
48;BFE;MOTOS;2016;2x2;B;60000;6800000
49;BFE;MOTOS;2016;2x2;B;60000;6800000
50;BFE;MOTOS;2016;2x2;B;60000;5200000
51;BFE;MOTOS;2016;2x2;B;60000;5200000
52;LEASING;CAMIONETA;2017;4x4;D;45000;10000000
54;LEASING;CAMIONETA;2016;4x4;D;60000;9000000
55;LEASING;CAMIONETA;2017;4x4;D;45000;8800000
56;LEASING;CAMIONETA;2017;4x4;D;45000;8800000
57;LEASING;CAMIONETA;2017;4x4;D;45000;8700000
58;LEASING;CAMIONETA;2017;4x2;D;45000;8700000
59;LEASING;CAMIONETA;2016;4x4;D;60000;9400000
60;LEASING;CAMIONETA;2016;4x4;D;60000;10800000
61;LEASING;CAMIONETA;2016;4x4;D;60000;10800000
63;PARTICULARES;CAMIONETA;2016;4x4;D;60000;8900000
64;PARTICULARES;CAMIONETA;2015;4x4;D;75000;9400000
66;LEASING;CAMIONETA;2016;4x4;D;60000;7600000
67;LEASING;CAMIONETA;2016;4x2;D;60000;6900000
68;LEASING;CAMIONETA;2015;4x2;D;75000;7600000
69;LEASING;CAMIONETA;2014;4x4;D;90000;6600000
70;PARTICULARES;CAMIONETA;2014;4x2;D;90000;6800000
71;LEASING;CAMIONETA;2015;4x4;D;75000;6200000
72;LEASING;CAMIONETA;2015;4x4;D;75000;6500000
73;LEASING;CAMIONETA;2015;4x2;D;75000;5000000
74;LEASING;CAMIONETA;2015;4x2;D;75000;5000000
75;LEASING;CAMIONETA;2013;4x4;D;105000;8400000
76;LEASING;CAMIONETA;2013;4x4;D;105000;8400000
77;LEASING;CAMIONETA;2013;4x4;D;105000;8000000
78;LEASING;CAMIONETA;2012;4x4;D;120000;5800000
79;LEASING;CAMIONETA;2012;4x2;D;120000;5100000
80;LEASING;CAMIONETA;2012;4x2;D;120000;5900000
81;PARTICULARES;CAMIONETA;2015;4x4;D;75000;4200000
82;LEASING;CAMIONETA;2012;4x2;B;120000;3200000
83;LEASING;CAMIONETA;2012;4x2;B;120000;3200000
84;LEASING;FURGON;2018;4x2;D;30000;7000000
85;LEASING;FURGON;2017;4x2;D;45000;6400000
86;LEASING;FURGON;2016;4x2;D;60000;5100000
87;LEASING;FURGON;2016;4x2;D;60000;5100000
88;LEASING;FURGON;2016;4x2;D;60000;4700000
89;LEASING;FURGON;2018;4x2;D;30000;6000000
90;LEASING;FURGON;2017;4x2;D;45000;5000000
91;LEASING;FURGON;2016;4x2;D;60000;4800000
92;LEASING;FURGON;2016;4x2;D;60000;4800000
93;LEASING;FURGON;2016;4x2;D;60000;4400000
94;LEASING;FURGON;2016;4x2;D;60000;4100000
95;LEASING;FURGON;2016;4x2;D;60000;4000000
96;PARTICULARES;FURGON;2015;4x2;D;75000;4000000
97;BFE;FURGON;2015;4x2;D;75000;4200000
98;LEASING;FURGON;2012;4x2;D;120000;3800000
99;LIQUIDACIONES;FURGON;2013;4x2;B;105000;2600000
100;LEASING;FURGON;2014;4x2;D;90000;4800000
101;LEASING;FURGON;2014;4x2;D;90000;4800000
102;LEASING;AMBULANCIA;2015;4x2;D;75000;4000000
103;PARTICULARES;SUV/JEEP;2011;4x4;B;135000;6000000
104;PARTICULARES;SEDAN;2012;4x2;B;120000;4800000
105;PARTICULARES;SEDAN;2011;4x2;D;135000;4300000
106;BFE;SEDAN;2017;4x2;B;45000;4200000
107;BFE;SEDAN;2016;4x2;B;60000;3800000
108;BFE;SEDAN;2017;4x2;B;45000;4000000
109;LIQUIDACIONES;SEDAN;2014;4x2;B;90000;3400000
110;LIQUIDACIONES;HATCHBACK;2016;4x2;B;60000;3800000
111;PARTICULARES;HATCHBACK;2014;4x2;B;90000;3800000
112;BFE;SEDAN;2016;4x2;B;60000;3700000
113;BFE;SEDAN;2016;4x2;B;60000;3700000
114;AUTOMOTORAS;HATCHBACK;2015;4x2;B;75000;4400000
116;PARTICULARES;HATCHBACK;2013;4x2;B;105000;3600000
117;BFE;SEDAN;2012;4x2;B;120000;3100000
118;PARTICULARES;STATION WAGON;2016;4x2;B;60000;3400000
119;BFE;HATCHBACK;2017;4x2;B;45000;2600000
120;BFE;HATCHBACK;2017;4x2;B;45000;2600000
121;BFE;HATCHBACK;2017;4x2;B;45000;2700000
122;PARTICULARES;HATCHBACK;2017;4x2;B;45000;2400000
1;LEASING;HATCHBACK;2018;4x2;D;30000;9400000
2;PARTICULARES;HATCHBACK;2018;4x2;B;30000;13100000
3;PARTICULARES;SEDAN;2018;4x2;B;30000;10000000
4;PARTICULARES;SEDAN;2015;4x4;B;75000;10900000
5;AUTOMOTORAS;SUV/JEEP;2018;4x4;B;30000;8200000
6;BFE;SUV/JEEP;2014;4x4;D;90000;7000000
7;PARTICULARES;SUV/JEEP;2015;4x4;D;75000;8300000
8;AUTOMOTORAS;SUV/JEEP;2016;4x2;D;60000;7200000
9;PARTICULARES;SUV/JEEP;2015;4x2;B;75000;11200000
10;BFE;SUV/JEEP;2017;4x2;B;45000;7100000
11;PARTICULARES;SUV/JEEP;2013;4x4;B;105000;9100000
12;PARTICULARES;STATION WAGON;2014;4x4;D;90000;8700000
13;PARTICULARES;SEDAN;2014;4x2;B;90000;13000000
14;AUTOMOTORAS;HATCHBACK;2018;4x2;D;30000;7500000
15;AUTOMOTORAS;HATCHBACK;2018;4x2;D;30000;7500000
16;AUTOMOTORAS;HATCHBACK;2018;4x2;D;30000;7300000
17;PARTICULARES;SUV/JEEP;2015;4x2;B;75000;7800000
18;LEASING;SUV/JEEP;2017;4x2;D;45000;7900000
19;BFE;SUV/JEEP;2017;4x4;B;45000;7300000
20;BFE;SUV/JEEP;2016;4x2;B;60000;6400000
21;BFE;SUV/JEEP;2016;4x2;B;60000;5700000
22;BFE;SUV/JEEP;2016;4x2;B;60000;6000000
23;BFE;SUV/JEEP;2015;4x2;B;75000;5700000
24;LEASING;SUV/JEEP;2016;4x4;B;60000;5800000
25;LEASING;SUV/JEEP;2014;4x4;B;90000;5400000
26;BFE;SUV/JEEP;2015;4x2;B;75000;5300000
27;AUTOMOTORAS;HATCHBACK;2016;4x2;B;60000;6600000
28;AUTOMOTORAS;HATCHBACK;2017;4x2;B;45000;6200000
29;AUTOMOTORAS;HATCHBACK;2017;4x2;B;45000;5900000
30;AUTOMOTORAS;HATCHBACK;2017;4x2;B;45000;6100000
31;AUTOMOTORAS;HATCHBACK;2017;4x2;B;45000;6300000
32;PARTICULARES;HATCHBACK;2015;4x2;D;75000;6000000
33;AUTOMOTORAS;HATCHBACK;2017;4x2;B;45000;5900000
34;AUTOMOTORAS;HATCHBACK;2016;4x2;B;60000;5500000
35;AUTOMOTORAS;HATCHBACK;2017;4x2;B;45000;5900000
36;LEASING;HATCHBACK;2018;4x2;B;30000;6600000
37;AUTOMOTORAS;HATCHBACK;2016;4x2;B;60000;5500000
38;PARTICULARES;STATION WAGON;2013;4x2;B;105000;6200000
39;PARTICULARES;HATCHBACK;2014;4x2;B;90000;5600000
40;BFE;SEDAN;2016;4x2;B;60000;5300000
41;BFE;SEDAN;2016;4x2;B;60000;5300000
42;PARTICULARES;SEDAN;2016;4x2;B;60000;4700000
43;PARTICULARES;MOTOS;2017;2x2;B;45000;7100000
44;LEASING;CAMIONETA;2017;4x4;D;45000;13300000
45;LEASING;CAMIONETA;2016;4x2;D;60000;9200000
46;LEASING;CAMIONETA;2016;4x4;D;60000;10400000
47;LEASING;CAMIONETA;2016;4x4;D;60000;10400000
48;LEASING;CAMIONETA;2016;4x2;D;60000;8400000
49;LEASING;CAMIONETA;2017;4x4;D;45000;9500000
50;LEASING;CAMIONETA;2017;4x4;D;45000;9500000
51;LEASING;CAMIONETA;2017;4x4;D;45000;9000000
52;LEASING;CAMIONETA;2017;4x4;D;45000;9000000
53;LEASING;CAMIONETA;2017;4x4;D;45000;8800000
54;LEASING;CAMIONETA;2015;4x4;D;75000;5900000
55;LEASING;CAMIONETA;2015;4x2;D;75000;7600000
56;PARTICULARES;CAMIONETA;2016;4x4;D;60000;7800000
57;PARTICULARES;CAMIONETA;2016;4x2;D;60000;7400000
58;LEASING;CAMIONETA;2015;4x4;D;75000;6400000
59;LEASING;CAMIONETA;2014;4x4;D;90000;5600000
60;LEASING;CAMIONETA;2014;4x4;D;90000;5600000
61;LEASING;CAMIONETA;2015;4x4;D;75000;7800000
62;LEASING;CAMIONETA;2014;4x2;D;90000;5700000
63;LEASING;CAMIONETA;2014;4x4;D;90000;6200000
64;PARTICULARES;CAMIONETA;2008;4x4;B;180000;4600000
65;LEASING;CAMIONETA;2012;4x2;D;120000;4700000
66;LEASING;CAMIONETA;2012;4x2;D;120000;4700000
67;LEASING;CAMIONETA;2016;4x2;B;60000;4900000
68;LEASING;CAMIONETA;2014;4x2;B;90000;3900000
69;LEASING;CAMIONETA;2012;4x2;B;120000;3300000
70;BFE;CAMIONETA;2017;4x2;B;45000;3300000
71;LEASING;FURGON;2018;4x2;D;30000;6200000
72;LEASING;FURGON;2017;4x2;D;45000;5200000
73;LEASING;FURGON;2017;4x2;D;45000;4900000
74;LEASING;FURGON;2017;4x2;D;45000;5200000
75;LEASING;FURGON;2017;4x2;D;45000;5200000
76;LEASING;FURGON;2017;4x2;D;45000;5200000
77;LEASING;FURGON;2016;4x2;D;60000;4800000
78;LEASING;FURGON;2016;4x2;D;60000;4500000
79;LEASING;FURGON;2016;4x2;D;60000;4200000
80;LEASING;FURGON;2016;4x2;D;60000;4300000
81;LEASING;FURGON;2016;4x2;D;60000;4300000
82;LEASING;FURGON;2016;4x2;D;60000;4800000
83;LEASING;FURGON;2015;4x2;D;75000;3500000
84;LEASING;FURGON;2015;4x2;D;75000;3600000
85;LEASING;FURGON;2015;4x2;D;75000;3500000
86;LEASING;FURGON;2015;4x2;D;75000;3500000
87;LEASING;FURGON;2015;4x2;D;75000;3500000
88;LEASING;FURGON;2015;4x2;D;75000;3500000
89;LEASING;FURGON;2015;4x2;D;75000;3500000
90;PARTICULARES;SUV/JEEP;2013;4x2;B;105000;6400000
91;LEASING;SUV/JEEP;2017;4x4;B;45000;5700000
92;BFE;SEDAN;2017;4x2;B;45000;5800000
93;PARTICULARES;HATCHBACK;2017;4x2;B;45000;4500000
94;BFE;SEDAN;2018;4x2;B;30000;4800000
95;BFE;SEDAN;2018;4x2;B;30000;4800000
96;BFE;SEDAN;2017;4x2;B;45000;4400000
97;PARTICULARES;HATCHBACK;2014;4x2;B;90000;4800000
98;BFE;SEDAN;2014;4x2;B;90000;4600000
99;BFE;SEDAN;2016;4x2;B;60000;3600000
100;BFE;SEDAN;2016;4x2;B;60000;3600000
101;BFE;SEDAN;2015;4x2;B;75000;3600000
103;PARTICULARES;HATCHBACK;2012;4x2;B;120000;4200000
104;AUTOMOTORAS;HATCHBACK;2016;4x2;B;60000;4500000
105;BFE;HATCHBACK;2017;4x2;B;45000;3400000
106;AUTOMOTORAS;SEDAN;2015;4x2;B;75000;3600000
107;BFE;SEDAN;2015;4x2;B;75000;3600000
108;AUTOMOTORAS;HATCHBACK;2014;4x2;B;90000;3000000
109;BFE;HATCHBACK;2017;4x2;B;45000;2900000
110;BFE;HATCHBACK;2017;4x2;B;45000;2900000
111;BFE;HATCHBACK;2016;4x2;B;60000;2800000
112;BFE;HATCHBACK;2016;4x2;B;60000;2800000
113;BFE;HATCHBACK;2011;4x2;B;135000;1800000
114;BFE;SEDAN;2010;4x2;B;150000;2200000
